,Subject Age Group,Stop Resolution,Weapon Type,Officer Gender,Officer Race,Subject Perceived Race,Subject Perceived Gender,Officer Age,Weekday,Time of Month,Precinct,Watch,Final Call Re-map,Initial Call Re-map
337,0,0,None,0,White,Unknown,2,2,0,3,TRAINING,0,unknown,unknown
338,0,0,None,0,White,Unknown,2,2,3,3,TRAINING,0,unknown,unknown
339,0,0,None,0,White,Hispanic,1,4,6,1,NORTH,3,unknown,unknown
340,0,0,Lethal Blade,0,White,Unknown,2,3,6,1,WEST,2,unknown,unknown
341,0,1,None,0,White,Unknown,2,4,3,2,NORTH,2,warrant,suspicious
342,0,0,None,0,White,African American,0,5,1,2,WEST,2,trespass,disturbance
343,0,0,None,0,White,Unknown,2,3,1,2,WEST,3,traffic,traffic
344,0,0,None,0,Hispanic,Unknown,2,5,6,3,SOUTH,1,warrant,suspicious
345,0,0,None,0,White,Unknown,2,5,0,3,WEST,2,theft,theft
346,0,0,None,0,Native,Unknown,2,3,3,1,NORTH,2,domestic violence,disturbance
347,0,0,None,0,Native,White,1,3,3,1,NORTH,2,domestic violence,disturbance
348,0,1,None,1,Multi-Racial,White,0,3,3,2,SOUTH,2,warrant,hazard
349,0,1,None,0,White,White,1,2,3,3,NORTH,1,unknown,unknown
350,0,0,None,0,White,Unknown,1,4,3,3,WEST,3,disturbance,disturbance
351,0,0,None,0,White,African American,1,5,6,1,SOUTHWEST,0,weapon,weapon
352,0,1,None,0,White,Unknown,2,5,6,1,SOUTHWEST,0,theft,theft
353,0,0,None,0,Asian,Unknown,2,6,2,1,NORTH,2,assault,unknown
354,0,0,None,0,Native,Unknown,2,3,3,1,NORTH,2,assault,assault
355,0,0,None,0,White,Unknown,2,5,2,2,NORTH,1,suspicious,suspicious
356,0,0,None,0,White,Unknown,2,3,5,2,TRAINING,0,weapon,weapon
357,0,0,None,0,White,Unknown,2,3,2,3,EAST,3,warrant,weapon
358,0,0,None,0,African American,White,1,5,0,1,SOUTHWEST,2,assault,traffic
359,0,0,None,1,White,African American,0,4,2,2,NARC,0,unknown,unknown
360,0,0,None,0,African American,White,1,5,5,2,SOUTHWEST,2,trespass,trespass
361,0,0,Lethal Blade,0,White,Unknown,2,4,5,2,NORTH,2,domestic violence,disturbance
362,0,1,None,0,Hispanic,Asian,0,5,3,3,WEST,2,warrant,warrant
363,0,1,None,0,African American,White,0,4,5,1,SOUTH,3,auto,auto
364,0,0,None,0,White,Unknown,2,2,1,2,TRAINING,0,trespass,disturbance
365,0,0,None,0,Hispanic,White,0,4,2,2,WEST,2,suspicious,suspicious
366,0,0,None,0,African American,African American,1,3,5,2,SOUTH,1,disturbance,disturbance
367,0,0,None,0,African American,White,0,3,0,3,WEST,2,person in crisis,suspicious
368,0,0,None,0,African American,White,1,3,5,2,WEST,2,person in crisis,suspicious
369,0,1,None,0,White,Unknown,2,3,4,2,EAST,2,auto,auto
370,0,0,None,0,White,Unknown,2,4,5,1,NORTH,2,unknown,unknown
371,0,0,None,0,White,White,1,3,6,2,TRAINING,0,unknown,unknown
372,0,0,None,0,White,Unknown,2,3,1,2,WEST,3,unknown,unknown
373,0,0,None,0,White,Unknown,2,4,1,2,WEST,3,unknown,unknown
374,0,0,None,0,White,Unknown,2,6,6,2,SOUTHWEST,2,unknown,unknown
375,0,0,None,0,Hispanic,African American,0,5,2,2,SOUTH,1,unknown,unknown
376,0,0,None,0,White,White,0,4,6,3,EAST,2,unknown,unknown
377,0,0,None,0,White,African American,0,3,6,3,TRAINING,0,unknown,unknown
378,0,0,None,0,White,African American,0,3,6,3,TRAINING,0,unknown,unknown
379,0,0,None,0,White,African American,0,3,6,3,TRAINING,0,unknown,unknown
380,0,0,None,0,White,African American,1,3,6,3,TRAINING,0,unknown,unknown
381,0,0,None,0,Multi-Racial,Native,0,3,4,1,WEST,2,unknown,unknown
382,0,0,None,0,African American,White,1,5,5,1,SOUTHWEST,2,unknown,unknown
383,0,0,None,0,White,African American,1,3,0,1,TRAINING,0,unknown,unknown
384,0,0,None,0,White,African American,0,3,0,2,TRAINING,0,unknown,unknown
385,0,0,None,0,Hispanic,African American,0,5,3,2,SOUTH,1,unknown,unknown
386,0,0,None,0,White,Hispanic,1,5,2,3,MAJOR,0,unknown,unknown
387,0,0,None,0,African American,African American,0,3,0,3,WEST,2,unknown,unknown
388,0,0,None,1,White,Unknown,2,4,4,1,TRAINING,0,unknown,unknown
389,0,0,None,0,White,Unknown,2,4,4,3,NORTH,2,unknown,unknown
390,0,0,None,1,White,Unknown,2,4,2,3,EAST,3,unknown,unknown
391,0,0,None,0,White,Unknown,2,4,4,3,NORTH,2,unknown,unknown
392,0,0,None,0,White,Unknown,2,4,5,1,EAST,3,unknown,unknown
393,0,0,None,0,White,White,0,3,5,2,NORTH,1,unknown,unknown
394,0,0,None,0,White,White,0,5,4,3,EAST,2,unknown,unknown
395,0,0,None,0,White,Unknown,2,3,2,3,EAST,3,unknown,unknown
396,0,0,None,0,White,Unknown,2,3,0,2,EAST,3,unknown,unknown
397,0,0,None,1,White,African American,0,5,6,3,WEST,3,unknown,unknown
398,0,0,None,0,White,African American,0,4,4,2,WEST,3,unknown,unknown
399,0,1,None,0,African American,White,0,3,1,1,WEST,2,trespass,suspicious
400,0,0,None,1,White,Unknown,2,3,3,2,NORTH,0,unknown,unknown
401,0,0,None,0,White,Unknown,2,2,6,1,SOUTH,1,unknown,unknown
402,0,0,None,0,White,White,0,5,0,1,SOUTHWEST,1,unknown,unknown
403,0,0,None,0,White,African American,0,2,4,2,NORTH,3,unknown,unknown
404,0,0,None,0,Hispanic,African American,1,5,5,3,SOUTH,1,unknown,unknown
405,0,0,None,0,White,Unknown,2,3,6,2,EAST,3,disturbance,property damage
406,0,1,None,0,African American,Hispanic,0,3,1,2,SOUTH,1,theft,theft
407,0,0,None,0,African American,Hispanic,0,3,4,2,WEST,2,theft,theft
408,0,0,None,0,White,Hispanic,0,3,5,3,TRAINING,0,disturbance,disturbance
409,0,1,None,0,White,White,0,4,6,3,EAST,3,theft,theft
410,0,0,None,0,White,Unknown,2,3,3,1,TRAINING,0,suspicious,suspicious
411,0,0,None,0,White,Multi-Racial,0,5,6,1,NORTH,2,trespass,disturbance
412,0,0,None,0,White,White,0,5,3,2,NORTH,2,trespass,trespass
413,0,0,None,0,White,White,1,3,0,2,NORTH,1,disturbance,disturbance
414,0,0,None,0,White,White,1,5,6,2,NORTH,2,unknown,unknown
415,0,0,None,0,African American,African American,0,3,1,3,WEST,2,person in crisis,disturbance
416,0,0,Lethal Blade,0,White,Unknown,2,4,1,3,SOUTHWEST,2,theft,theft
417,0,0,Lethal Blade,0,African American,Unknown,0,3,6,1,WEST,2,theft,theft
418,0,0,None,0,African American,Unknown,0,3,6,1,WEST,2,theft,theft
419,0,1,Firearm,0,African American,Hispanic,0,3,2,3,WEST,2,weapon,theft
420,0,0,None,0,White,Unknown,0,2,1,3,EAST,2,unknown,unknown
421,0,0,None,0,White,Unknown,2,3,3,3,SOUTHWEST,3,unknown,unknown
422,0,0,None,0,Multi-Racial,White,0,3,3,2,WEST,2,unknown,unknown
423,0,0,Unknown,0,White,Unknown,2,4,6,1,EAST,1,unknown,unknown
424,0,0,Lethal Blade,0,White,Unknown,2,4,5,2,SOUTHWEST,2,disturbance,assault
425,0,0,None,0,White,Unknown,2,4,3,2,NORTH,2,warrant,suspicious
426,0,0,None,0,White,Unknown,2,4,4,2,SOUTHWEST,2,assault,disturbance
427,0,0,None,0,White,White,0,5,3,2,NORTH,2,trespass,trespass
428,0,0,None,0,White,Unknown,2,3,1,2,EAST,2,theft,theft
429,0,0,None,0,White,Unknown,2,3,6,2,NORTH,3,suspicious,suspicious
430,0,0,None,0,White,African American,0,3,0,1,SOUTH,3,warrant,traffic
431,0,0,None,1,Asian,African American,0,3,3,3,EAST,1,weapon,weapon
432,0,1,None,0,Multi-Racial,African American,1,3,6,2,WEST,2,warrant,suspicious
433,0,1,None,0,Asian,Unknown,2,6,4,2,SOUTHWEST,2,warrant,person in crisis
434,0,0,None,0,White,Unknown,2,3,6,2,NORTH,3,suspicious,suspicious
435,0,0,None,0,White,Unknown,2,3,6,2,NORTH,3,suspicious,suspicious
436,0,1,Lethal Blade,0,Asian,Unknown,2,6,1,2,SOUTHWEST,2,domestic violence,assault
437,0,0,None,0,White,Native,0,3,6,2,TRAINING,0,suspicious,theft
438,0,0,None,0,African American,Unknown,2,4,2,2,SOUTH,3,weapon,weapon
439,0,0,Lethal Blade,0,White,African American,0,3,6,3,TRAINING,0,disturbance,disturbance
440,0,0,None,0,White,White,0,3,6,3,TRAINING,0,disturbance,disturbance
441,0,0,None,0,African American,African American,0,3,2,3,SOUTH,1,assault,disturbance
442,0,0,None,1,White,Unknown,2,3,3,3,TRAINING,0,trespass,suspicious
443,0,1,None,0,Multi-Racial,White,0,3,4,1,WEST,2,theft,theft
444,0,0,None,0,White,Unknown,2,3,5,1,NORTH,3,under influence,under influence
445,0,1,None,0,African American,Unknown,2,3,3,1,SOUTH,1,arson,arson
446,0,0,None,0,White,African American,0,3,1,2,SOUTH,1,warrant,disturbance
447,0,0,None,0,Hispanic,Unknown,0,4,5,3,SOUTH,1,suspicious,traffic
448,0,0,None,0,African American,African American,0,3,0,1,WEST,2,assault,assault
449,0,0,None,0,White,White,0,3,1,1,TRAINING,0,suspicious,trespass
450,0,1,None,0,White,White,0,3,3,2,TRAINING,0,domestic violence,assist
451,0,1,Lethal Blade,0,White,African American,0,3,1,1,SOUTH,2,auto,auto
452,0,0,None,0,White,African American,0,5,6,2,NORTH,2,unknown,unknown
453,0,0,None,0,African American,Unknown,0,3,3,1,SOUTH,1,suspicious,theft
454,0,0,None,0,White,African American,0,4,0,2,WEST,1,assault,disturbance
455,0,0,None,0,Hispanic,White,0,4,0,2,WEST,2,theft,theft
456,0,0,None,0,White,Unknown,2,3,5,1,NORTH,3,under influence,under influence
457,0,0,None,0,White,Native,0,3,6,2,TRAINING,0,suspicious,theft
458,0,0,None,0,African American,African American,1,4,2,2,SOUTH,3,weapon,weapon
459,0,0,Lethal Blade,0,White,Unknown,0,2,0,1,TRAINING,0,suspicious,suspicious
460,0,0,None,0,White,Unknown,2,2,3,1,NORTH,1,disturbance,unknown
461,0,0,None,0,White,African American,0,3,5,1,SOUTH,1,assault,assault
462,0,0,None,0,White,White,0,3,1,1,TRAINING,0,suspicious,trespass
463,0,1,None,0,Hispanic,White,0,4,6,2,SOUTH,1,warrant,theft
464,0,0,None,0,White,African American,0,3,6,2,TRAINING,0,suspicious,theft
465,0,1,None,0,African American,African American,0,3,3,1,WEST,2,vice,vice
466,0,1,None,0,White,Unknown,2,3,1,1,SOUTH,2,auto,auto
467,0,1,None,0,African American,Hispanic,0,2,6,1,TRAINING,0,warrant,warrant
468,0,0,None,0,African American,Unknown,2,2,6,3,NORTH,3,auto,assist
469,0,0,None,0,White,Unknown,2,2,1,3,EAST,3,trespass,theft
470,0,1,None,0,African American,African American,0,3,6,3,SOUTH,1,property damage,suspicious
471,0,0,None,0,White,African American,0,3,4,2,NORTH,1,domestic violence,disturbance
472,0,1,None,0,White,Unknown,2,3,1,1,SOUTH,2,auto,auto
473,0,1,None,0,White,Unknown,0,3,5,3,SOUTH,3,warrant,traffic
474,0,1,Firearm,0,African American,African American,0,3,0,1,WEST,2,suspicious,suspicious
475,0,0,None,0,White,Unknown,1,4,3,2,SOUTH,1,assault,disturbance
476,0,0,None,0,White,Unknown,2,2,1,3,EAST,3,trespass,theft
477,0,0,None,0,White,Unknown,2,2,2,2,TRAINING,0,suspicious,theft
478,0,0,Lethal Blade,0,White,White,0,2,3,2,TRAINING,0,weapon,weapon
479,0,0,None,1,White,Unknown,2,5,6,2,EAST,1,disturbance,disturbance
480,0,0,None,0,White,African American,0,3,5,3,NORTH,2,auto,auto
481,0,0,None,0,White,Native,0,3,5,3,NORTH,2,auto,auto
482,0,0,None,0,White,White,1,3,4,2,NORTH,1,domestic violence,disturbance
483,0,0,None,1,White,Unknown,2,5,6,2,EAST,1,disturbance,disturbance
484,0,0,None,1,White,Unknown,2,5,6,2,EAST,1,disturbance,disturbance
485,0,1,None,0,White,African American,0,3,2,2,SOUTH,2,domestic violence,traffic
486,0,0,None,0,White,African American,0,3,5,3,NORTH,2,auto,auto
487,0,0,Lethal Blade,0,Multi-Racial,African American,0,3,1,3,WEST,2,warrant,disturbance
488,0,0,None,0,Hispanic,African American,1,5,5,3,SOUTH,1,traffic,auto
489,0,1,None,0,Multi-Racial,African American,0,3,0,2,WEST,2,warrant,theft
490,0,0,None,0,Unknown,White,1,3,6,2,TRAINING,0,theft,theft
491,0,1,None,0,White,Unknown,2,2,6,1,NORTH,2,unknown,unknown
492,0,0,None,0,White,African American,0,3,2,3,SOUTH,2,warrant,weapon
493,0,0,None,0,White,Unknown,0,2,1,2,TRAINING,0,suspicious,suspicious
494,0,0,None,0,White,African American,0,3,5,2,NORTH,2,suspicious,disturbance
495,0,0,None,0,White,Unknown,2,4,6,2,NORTH,2,theft,theft
496,0,0,None,0,White,Unknown,2,4,5,3,GANG,0,traffic,suspicious
497,0,1,None,0,White,White,1,3,1,1,SOUTH,2,auto,auto
498,0,0,None,0,White,Unknown,2,4,4,3,NORTH,2,suspicious,suspicious
499,0,0,None,0,White,White,0,2,3,3,NORTH,3,suspicious,under influence
500,0,0,None,0,African American,Asian,0,4,0,1,TRAINING,0,suspicious,suspicious
501,0,1,None,0,Multi-Racial,African American,0,3,1,3,WEST,2,warrant,disturbance
502,0,0,None,0,Hispanic,African American,0,5,5,3,SOUTH,1,traffic,auto
503,0,0,None,1,White,Unknown,2,3,3,3,TRAINING,0,trespass,suspicious
504,0,0,None,0,White,Unknown,2,3,5,1,NORTH,3,under influence,under influence
505,0,0,None,0,African American,African American,1,4,2,2,SOUTH,3,weapon,weapon
506,0,0,None,0,White,African American,0,3,6,3,TRAINING,0,theft,theft
507,0,1,None,0,White,White,0,4,1,1,NORTH,2,theft,theft
508,0,1,None,0,White,African American,0,3,5,1,SOUTH,1,assault,assault
509,0,0,None,0,White,African American,0,3,5,1,SOUTH,1,assault,assault
510,0,0,None,0,White,African American,0,3,6,2,TRAINING,0,suspicious,theft
511,0,0,None,0,African American,Unknown,1,3,0,3,WEST,2,disturbance,assault
512,0,0,None,0,White,Unknown,2,4,5,3,GANG,0,traffic,suspicious
513,0,0,None,0,White,Unknown,2,4,5,3,GANG,0,traffic,suspicious
514,0,0,None,0,White,White,0,3,3,1,TRAINING,0,theft,theft
515,0,0,None,0,White,African American,1,3,0,1,SOUTH,3,assault,assault
516,0,0,None,0,White,African American,1,3,0,1,SOUTH,3,assault,assault
517,0,0,None,0,White,Unknown,2,4,0,2,SOUTHWEST,2,suspicious,suspicious
518,0,0,None,0,White,Unknown,2,4,2,2,SOUTHWEST,2,domestic violence,disturbance
519,0,0,None,0,White,Unknown,2,4,2,2,SOUTHWEST,2,domestic violence,disturbance
520,0,0,None,1,Multi-Racial,White,0,3,1,3,SOUTH,2,domestic violence,assist
521,0,0,None,1,White,Unknown,2,5,6,2,EAST,1,disturbance,disturbance
522,0,0,None,0,African American,White,0,3,3,2,SOUTH,1,suspicious,theft
523,0,0,None,0,White,White,1,4,5,1,NORTH,3,unknown,unknown
524,0,0,None,0,Multi-Racial,White,0,3,0,3,WEST,2,unknown,unknown
525,0,0,None,0,White,African American,0,2,4,1,EAST,3,unknown,unknown
526,0,0,None,0,White,Unknown,0,2,5,2,EAST,2,unknown,unknown
527,0,0,None,0,White,White,0,3,4,1,NORTH,1,unknown,unknown
528,0,0,None,0,White,Unknown,2,3,3,2,WEST,3,unknown,unknown
529,0,0,None,0,White,White,0,3,3,2,NORTH,1,unknown,unknown
530,0,0,None,0,White,Unknown,2,4,0,2,EAST,3,unknown,unknown
531,0,0,None,0,White,African American,0,4,4,3,NORTH,2,unknown,unknown
532,0,0,None,0,White,Unknown,2,2,5,1,EAST,3,unknown,unknown
533,0,0,None,0,Hispanic,Unknown,0,4,1,1,WEST,2,unknown,unknown
534,0,0,None,0,White,Unknown,2,3,5,3,SOUTH,3,unknown,unknown
535,0,0,None,0,White,Unknown,2,3,5,3,SOUTH,3,unknown,unknown
536,0,0,None,0,White,Unknown,2,2,0,1,EAST,3,unknown,unknown
537,0,0,None,0,White,Unknown,2,5,5,2,SOUTHWEST,1,unknown,unknown
538,0,0,None,0,White,Unknown,0,4,1,1,NORTH,2,unknown,unknown
539,0,0,None,0,Hispanic,African American,0,5,5,3,SOUTH,1,traffic,auto
540,0,1,None,0,White,Unknown,0,4,0,2,SOUTH,1,traffic,traffic
541,0,0,None,0,White,Unknown,0,3,1,2,NORTH,3,unknown,unknown
542,0,0,None,0,White,African American,0,3,5,2,NORTH,3,unknown,unknown
543,0,0,None,0,White,White,2,4,2,2,EAST,3,unknown,unknown
544,0,0,None,0,White,Unknown,2,2,6,2,EAST,2,unknown,unknown
545,0,0,None,0,African American,Unknown,2,5,1,2,SOUTHWEST,1,unknown,unknown
546,0,0,None,0,White,Unknown,2,3,1,3,NORTH,3,unknown,unknown
547,0,0,None,0,White,Unknown,0,5,5,3,SOUTHWEST,1,unknown,unknown
548,0,0,None,0,White,Unknown,2,3,5,3,SOUTH,3,unknown,unknown
549,0,0,None,0,White,Unknown,2,5,0,1,WEST,3,unknown,unknown
550,0,1,None,0,White,Unknown,0,5,0,1,WEST,2,theft,theft
551,0,0,None,0,White,Unknown,2,3,2,1,EAST,2,unknown,unknown
552,0,0,None,0,White,Unknown,2,3,0,2,SOUTH,1,unknown,unknown
553,0,0,None,0,White,Unknown,2,6,4,2,NORTH,1,unknown,unknown
554,0,1,None,0,Asian,African American,0,3,0,2,EAST,3,assault,assault
555,0,0,None,0,Native,Unknown,2,4,4,2,EAST,2,person in crisis,weapon
556,0,0,None,0,White,African American,0,4,3,3,SOUTH,1,property damage,theft
557,0,0,None,0,White,White,1,3,3,2,NORTH,1,assault,disturbance
558,0,0,None,0,White,White,0,4,0,1,NORTH,2,unknown,unknown
559,0,0,None,0,White,White,0,4,5,1,NORTH,3,unknown,unknown
560,0,0,None,0,White,Unknown,0,3,1,2,NORTH,3,unknown,unknown
561,0,0,None,0,White,Unknown,2,3,3,2,WEST,2,unknown,unknown
562,0,0,Unknown,0,White,Unknown,2,3,4,2,NORTH,3,unknown,unknown
563,0,0,None,0,White,African American,0,3,3,2,NORTH,1,unknown,unknown
564,0,0,None,0,White,Hispanic,0,3,5,2,NORTH,3,unknown,unknown
565,0,0,None,0,White,Unknown,2,2,5,1,EAST,3,unknown,unknown
566,0,0,None,0,African American,Unknown,2,3,5,1,EAST,1,unknown,unknown
567,0,0,None,0,White,Unknown,2,3,5,3,SOUTH,3,unknown,unknown
568,0,0,None,0,White,White,0,3,4,2,EAST,2,unknown,unknown
569,0,0,None,0,White,Asian,1,3,0,3,TRAINING,0,unknown,unknown
570,0,0,None,0,White,Unknown,2,2,2,1,SOUTH,1,unknown,unknown
571,0,0,None,0,African American,Unknown,0,5,3,1,SOUTHWEST,1,unknown,unknown
572,0,0,None,0,White,Unknown,0,3,4,3,WEST,2,unknown,unknown
573,0,0,None,0,White,Unknown,2,2,1,3,EAST,3,unknown,unknown
574,0,0,None,0,White,Unknown,2,4,3,2,SOUTHWEST,2,unknown,unknown
575,0,0,None,1,White,African American,0,5,6,2,EAST,1,unknown,unknown
576,0,0,None,0,White,White,1,4,0,3,NORTH,2,suspicious,suspicious
577,0,0,None,0,Asian,Unknown,2,6,0,2,SOUTHWEST,2,suspicious,suspicious
578,0,0,None,0,White,Unknown,2,3,5,1,EAST,2,warrant,suspicious
579,0,0,None,0,African American,Unknown,2,5,4,2,SOUTH,3,auto,assault
580,0,1,None,0,White,Unknown,0,4,0,3,NORTH,3,domestic violence,assault
581,0,0,None,0,White,Unknown,2,5,0,1,WEST,3,unknown,unknown
582,0,0,None,0,Asian,Unknown,2,3,1,1,EAST,3,unknown,unknown
583,0,0,None,0,Asian,Unknown,2,6,1,2,SOUTHWEST,2,unknown,unknown
584,0,0,None,0,Hispanic,White,0,5,1,2,SOUTH,1,unknown,unknown
585,0,0,None,0,White,Unknown,2,2,5,1,EAST,3,unknown,unknown
586,0,0,None,1,White,Unknown,2,5,4,2,WEST,1,unknown,unknown
587,0,0,None,0,African American,Unknown,0,5,2,2,SOUTHWEST,1,unknown,unknown
588,0,0,None,0,White,Unknown,0,2,6,2,EAST,3,unknown,unknown
589,0,0,None,0,White,Unknown,0,4,2,2,SOUTH,3,unknown,unknown
590,0,1,None,0,White,African American,1,3,3,2,TRAINING,0,warrant,property damage
591,0,0,None,0,White,White,0,4,0,3,NORTH,2,suspicious,suspicious
592,0,0,None,0,Hispanic,Unknown,2,3,6,3,TRAINING,0,domestic violence,disturbance
593,0,0,None,0,White,Unknown,2,3,6,2,SOUTH,1,auto,weapon
594,0,0,None,0,White,Unknown,2,4,1,2,EAST,2,suspicious,suspicious
595,0,0,None,0,White,Unknown,2,4,4,2,TRAINING,0,disturbance,disturbance
596,0,0,None,0,White,White,1,5,3,3,WEST,1,suspicious,theft
597,0,0,None,0,African American,White,0,3,6,3,SOUTHWEST,1,person in crisis,disturbance
598,0,1,None,0,White,African American,0,4,1,1,NORTH,3,vice,trespass
599,0,1,None,0,White,African American,0,2,4,2,SOUTH,1,assault,assault
600,0,0,None,1,White,Unknown,2,4,2,3,WEST,0,animal,trespass
601,0,1,Blunt Force,0,White,Native,0,2,0,1,EAST,3,assist others,weapon
602,0,1,Firearm,0,White,Unknown,0,2,1,1,SOUTH,1,under influence,weapon
603,0,0,None,0,White,Unknown,2,4,3,2,SOUTHWEST,2,disturbance,trespass
604,0,1,None,1,White,Unknown,2,5,5,2,EAST,1,traffic,weapon
605,0,0,None,0,White,Unknown,2,3,1,2,NORTH,1,suspicious,mischief
606,0,0,None,0,White,Unknown,2,3,0,2,SOUTH,1,unknown,unknown
607,0,0,None,0,Asian,Unknown,0,3,0,3,EAST,3,unknown,unknown
608,0,0,None,0,White,Unknown,2,4,1,2,TRAINING,0,unknown,unknown
609,0,0,None,0,White,Native,1,3,0,3,SOUTHWEST,2,unknown,unknown
610,0,0,None,0,White,White,0,6,4,1,SOUTHWEST,2,unknown,unknown
611,0,0,None,0,White,Unknown,2,3,6,2,WEST,2,unknown,unknown
612,0,0,None,0,White,African American,0,4,6,3,WEST,2,unknown,unknown
613,0,0,None,0,White,Unknown,2,3,6,2,EAST,2,theft,theft
614,0,1,None,0,White,White,0,3,4,2,NORTH,3,traffic,traffic
615,0,0,None,0,White,Unknown,2,2,5,2,SOUTH,1,assault,assault
616,0,1,None,0,Asian,Unknown,2,6,0,3,SOUTHWEST,2,warrant,suspicious
617,0,1,None,0,White,White,1,3,5,1,NORTH,1,property damage,property damage
618,0,0,None,0,Native,Unknown,2,4,4,2,EAST,2,person in crisis,weapon
619,0,0,None,0,Native,Unknown,2,5,6,3,SOUTHWEST,1,theft,theft
620,0,1,None,0,White,Unknown,2,2,6,1,NORTH,2,unknown,unknown
621,0,0,None,0,African American,White,0,5,4,2,SOUTHWEST,2,suspicious,suspicious
622,0,0,None,0,White,Unknown,2,3,0,3,NORTH,3,unknown,unknown
623,0,0,None,0,Multi-Racial,White,1,3,3,3,WEST,2,unknown,unknown
624,0,0,None,0,White,White,1,3,4,1,NORTH,1,unknown,unknown
625,0,0,None,0,White,Unknown,2,5,0,1,WEST,3,unknown,unknown
626,0,0,None,0,White,Unknown,2,2,1,2,EAST,3,unknown,unknown
627,0,0,None,0,White,Unknown,2,2,2,1,SOUTH,1,unknown,unknown
628,0,0,None,0,White,White,0,4,3,3,SOUTH,0,unknown,unknown
629,0,0,None,1,White,Unknown,2,5,4,2,WEST,1,unknown,unknown
630,0,0,None,1,White,Unknown,2,5,4,2,WEST,1,unknown,unknown
631,0,0,None,1,White,Native,0,6,0,3,SOUTHWEST,1,unknown,unknown
632,0,0,None,0,White,Unknown,2,2,5,1,EAST,3,unknown,unknown
633,0,0,None,0,White,Unknown,2,3,4,1,NORTH,3,vice,traffic
634,0,0,None,1,White,Unknown,2,4,2,3,WEST,0,animal,trespass
635,0,0,None,0,White,Unknown,2,2,2,3,TRAINING,0,assault,disturbance
636,0,0,None,0,Hispanic,White,1,5,2,2,SOUTH,0,unknown,unknown
637,0,0,None,0,White,White,1,3,6,1,NORTH,0,unknown,unknown
638,0,0,Lethal Blade,0,African American,White,0,4,4,2,NORTH,2,suspicious,suspicious
639,0,0,None,0,White,Unknown,2,3,1,2,NORTH,1,suspicious,mischief
640,0,0,None,0,Hispanic,White,0,4,4,3,WEST,2,unknown,unknown
641,0,0,None,0,White,African American,0,5,2,3,SWAT,2,unknown,unknown
642,0,0,None,0,White,White,1,3,4,3,TRAINING,0,suspicious,trespass
643,0,0,None,0,White,White,0,3,4,3,TRAINING,0,suspicious,trespass
644,0,0,None,0,White,White,0,3,4,2,NORTH,3,suspicious,traffic
645,0,0,None,0,White,Unknown,2,4,0,3,NORTH,3,person in crisis,disturbance
646,0,0,None,0,Asian,Unknown,2,6,1,3,SOUTHWEST,2,suspicious,suspicious
647,0,0,None,0,White,African American,0,5,2,3,SWAT,2,unknown,unknown
648,0,0,None,0,White,White,0,3,4,3,TRAINING,0,suspicious,trespass
649,0,0,None,0,White,White,1,3,4,3,TRAINING,0,suspicious,trespass
650,0,0,None,0,White,White,0,3,4,3,TRAINING,0,suspicious,trespass
651,0,0,None,0,African American,White,0,5,6,2,SOUTH,3,theft,theft
652,0,1,None,0,African American,African American,0,3,0,3,SOUTH,1,unknown,unknown
653,0,0,None,0,African American,Unknown,2,3,0,3,SOUTH,1,unknown,unknown
654,0,0,None,1,White,Unknown,2,5,4,1,EAST,1,suspicious,suspicious
655,0,0,None,1,White,Unknown,2,5,4,1,EAST,1,suspicious,suspicious
656,0,0,None,0,White,White,0,3,1,2,TRAINING,0,property damage,property damage
657,0,0,None,0,White,Unknown,1,2,2,2,EAST,3,disturbance,weapon
658,0,0,None,0,African American,Unknown,2,5,4,2,SOUTH,3,auto,assault
659,0,0,None,0,White,Unknown,2,4,2,3,SOUTHWEST,2,disturbance,assault
660,0,0,None,0,Asian,Unknown,2,6,4,3,SOUTHWEST,2,suspicious,under influence
661,0,0,None,0,Hispanic,White,0,5,2,2,SOUTH,0,unknown,unknown
662,0,0,None,1,White,Unknown,2,5,5,2,EAST,1,traffic,weapon
663,0,0,None,0,White,African American,0,5,2,3,SWAT,2,unknown,unknown
664,0,0,None,0,White,Unknown,2,5,5,2,CANINE,0,traffic,traffic
665,0,0,Lethal Blade,0,White,White,0,5,1,2,SOUTHWEST,0,unknown,unknown
666,0,0,None,0,White,Unknown,2,5,3,1,CANINE,0,disturbance,suspicious
667,0,0,None,1,White,White,0,5,4,1,EAST,1,suspicious,suspicious
668,0,0,None,0,Unknown,African American,0,3,3,2,NORTH,3,trespass,trespass
669,0,0,None,0,Unknown,Unknown,2,3,3,2,NORTH,3,trespass,trespass
670,0,0,None,0,Unknown,White,1,3,3,2,NORTH,3,trespass,trespass
671,0,0,None,0,Unknown,African American,1,3,3,2,NORTH,3,trespass,trespass
672,0,1,None,0,White,White,1,4,4,3,NORTH,2,fraud,disturbance
